Id,PID,MS SubClass,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Land Slope,Neighborhood,Condition 1,Condition 2,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Sale Type,SalePrice,Total Baths,Has Finished Garage,Detached Garage,Has Finished Basement,Total sq ft,Is Remodeled,Has Pool,Has Fence,Has Paved Drive,Has Central Air,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Misc Feature_Gar2,Misc Feature_NA,Misc Feature_Othr,Misc Feature_Shed,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Age
1815,531451030,120,50.0,8012,Pave,NA,Reg,Lvl,AllPub,Gtl,SawyerW,Norm,Norm,6,5,Gable,CompShg,Plywood,ImStucc,NA,0.0,4,3,PConc,4,430.0,0.0,1145.0,1575.0,GasA,SBrkr,1575,0,0,1575,2,1,4,5,Typ,0,0,2.0,529.0,3,3,0,0,52,0,0,0,0,WD ,179200,2,1,0,1,1575,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,26
2712,905105010,20,75.0,9000,Pave,NA,Reg,Lvl,AllPub,Gtl,Sawyer,Norm,Norm,5,6,Gable,CompShg,Plywood,Plywood,NA,0.0,3,3,CBlock,3,773.0,0.0,286.0,1059.0,GasA,SBrkr,1059,0,0,1059,3,1,3,6,Typ,0,0,1.0,286.0,3,3,0,88,0,0,0,0,0,WD ,142500,1,1,0,1,1147,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,52
2051,905101070,20,62.0,14299,Pave,NA,Reg,Lvl,AllPub,Gtl,Sawyer,Feedr,Norm,4,3,Gable,CompShg,HdBoard,HdBoard,NA,0.0,3,3,CBlock,3,513.0,144.0,348.0,1005.0,GasA,SBrkr,1005,0,0,1005,3,1,3,5,Typ,0,0,2.0,440.0,3,3,0,0,0,0,0,0,0,WD ,115400,1,0,1,1,1005,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,54
1863,534104090,60,0.0,7050,Pave,NA,Reg,Lvl,AllPub,Gtl,Somerst,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,738.0,0.0,319.0,1057.0,GasA,SBrkr,1057,872,0,1929,3,1,4,7,Typ,1,3,2.0,650.0,3,3,0,235,0,0,0,0,0,WD ,226000,3,1,0,1,2164,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17
2510,533212130,160,30.0,3180,Pave,Pave,Reg,Lvl,AllPub,Gtl,Somerst,Norm,Norm,7,5,Gable,CompShg,MetalSd,MetalSd,NA,0.0,4,3,PConc,4,0.0,0.0,600.0,600.0,GasA,SBrkr,520,600,80,1200,2,1,4,4,Typ,0,0,2.0,480.0,3,3,0,166,0,0,0,0,0,WD ,144152,3,1,1,0,1366,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13
1069,528178090,60,112.0,16451,Pave,NA,IR1,Lvl,AllPub,Gtl,NridgHt,Norm,Norm,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,221.0,4,3,PConc,5,0.0,0.0,1765.0,1765.0,GasA,SBrkr,1804,886,0,2690,4,1,4,9,Typ,1,4,3.0,795.0,3,3,268,58,0,0,0,0,0,WD ,370000,3,1,0,0,3016,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15
336,923276030,20,76.0,12887,Pave,NA,Reg,Lvl,AllPub,Gtl,Mitchel,Norm,Norm,5,7,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,3,CBlock,4,207.0,590.0,36.0,833.0,GasA,SBrkr,833,0,0,833,2,1,4,5,Typ,0,0,2.0,495.0,3,3,431,0,0,0,0,0,0,WD ,149900,1,0,0,1,1264,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,34
2417,528221100,60,105.0,15578,Pave,NA,IR1,Lvl,AllPub,Gtl,Gilbert,Norm,Norm,6,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,0.0,0.0,728.0,728.0,GasA,SBrkr,728,728,0,1456,3,1,3,8,Typ,0,0,2.0,429.0,3,3,0,0,0,0,0,0,0,New,172785,3,1,0,0,1456,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12
1962,535451110,20,60.0,7200,Pave,NA,Reg,Lvl,AllPub,Gtl,NAmes,Norm,Norm,5,8,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,3,CBlock,3,398.0,149.0,317.0,864.0,GasA,SBrkr,864,0,0,864,3,1,4,5,Typ,0,0,2.0,720.0,3,3,194,0,0,0,0,0,0,WD ,129000,1,1,1,1,1058,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,68
372,527302175,20,48.0,17043,Pave,NA,IR1,Lvl,AllPub,Gtl,NWAmes,Norm,Norm,6,5,Gable,CompShg,HdBoard,HdBoard,NA,0.0,3,4,CBlock,4,0.0,0.0,1362.0,1362.0,GasA,SBrkr,1586,0,0,1586,3,1,3,7,Typ,1,3,2.0,435.0,3,3,192,0,0,0,0,0,0,WD ,181000,2,0,0,0,1778,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,39
2578,535178100,80,125.0,10000,Pave,NA,Reg,Lvl,AllPub,Gtl,NAmes,Norm,Norm,5,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,272.0,3,3,CBlock,3,678.0,281.0,99.0,1058.0,GasA,SBrkr,1370,0,0,1370,3,1,3,6,Typ,1,3,1.0,300.0,3,3,191,0,0,0,120,0,0,WD ,148000,1,1,0,1,1561,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62
2824,908130020,20,75.0,8050,Pave,NA,Reg,Lvl,AllPub,Gtl,Edwards,Norm,Norm,6,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,3,PConc,4,475.0,297.0,142.0,914.0,GasA,SBrkr,914,0,0,914,2,1,4,4,Typ,0,0,0.0,0.0,0,0,32,0,0,0,0,0,0,WD ,117250,1,0,0,1,946,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
471,528228435,120,43.0,3182,Pave,NA,Reg,Lvl,AllPub,Gtl,Blmngtn,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,16.0,0.0,1357.0,1373.0,GasA,SBrkr,1555,0,0,1555,2,1,4,7,Typ,1,3,2.0,430.0,3,3,143,20,0,0,0,0,0,WD ,192500,2,1,0,1,1718,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13
1544,909451150,160,24.0,1950,Pave,NA,Reg,Lvl,AllPub,Gtl,Blueste,Norm,Norm,6,6,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,4,CBlock,4,81.0,612.0,23.0,716.0,GasA,SBrkr,716,840,0,1556,3,1,3,6,Typ,1,3,2.0,452.0,3,3,161,0,0,0,0,0,0,COD,151000,3,1,0,1,1717,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,38
2141,907203060,20,70.0,7700,Pave,NA,Reg,Lvl,AllPub,Gtl,CollgCr,Norm,Norm,5,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,3,CBlock,3,138.0,468.0,276.0,882.0,GasA,SBrkr,882,0,0,882,3,1,3,5,Typ,0,0,2.0,461.0,3,3,96,0,0,0,0,0,0,WD ,112500,1,0,1,1,978,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,46
2008,903205085,30,98.0,8731,Pave,NA,IR1,Lvl,AllPub,Gtl,BrkSide,Norm,Norm,5,5,Gable,CompShg,Stucco,Stucco,NA,0.0,3,2,BrkTil,3,645.0,0.0,270.0,915.0,GasA,SBrkr,1167,0,0,1167,3,1,3,6,Maj1,1,4,2.0,495.0,3,3,0,0,216,0,126,0,0,WD ,144000,1,0,1,1,1167,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,98
1075,528186130,120,89.0,8232,Pave,NA,IR1,Lvl,AllPub,Gtl,NridgHt,Norm,Norm,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,714.0,5,3,PConc,5,1204.0,0.0,596.0,1800.0,GasA,SBrkr,1800,0,0,1800,2,1,5,6,Typ,1,4,3.0,944.0,3,3,210,0,0,0,0,0,0,New,370967,2,1,0,1,2010,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11
34,527453130,160,24.0,2280,Pave,NA,Reg,Lvl,AllPub,Gtl,NPkVill,Norm,Norm,6,6,Gable,CompShg,Plywood,Brk Cmn,NA,0.0,3,3,CBlock,3,514.0,0.0,341.0,855.0,GasA,SBrkr,855,601,0,1456,3,1,4,6,Typ,1,3,2.0,440.0,3,3,173,0,0,0,0,0,0,WD ,149900,3,0,0,1,1629,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,43
847,907192030,60,68.0,8935,Pave,NA,IR1,Lvl,AllPub,Gtl,CollgCr,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,4,3,PConc,4,0.0,0.0,831.0,831.0,GasA,SBrkr,831,829,0,1660,3,1,4,7,Typ,0,0,2.0,493.0,3,3,144,68,0,0,0,0,0,WD ,195000,3,1,0,0,1872,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16
1629,527165100,80,0.0,9125,Pave,NA,IR1,Lvl,AllPub,Gtl,Gilbert,Norm,Norm,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,170.0,3,3,PConc,4,0.0,0.0,384.0,384.0,GasA,SBrkr,812,670,0,1482,3,1,4,7,Typ,1,3,2.0,392.0,3,3,100,25,0,0,0,0,0,WD ,163900,3,1,0,0,1607,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26
2073,905352010,20,0.0,11075,Pave,NA,Reg,Lvl,AllPub,Gtl,ClearCr,Norm,Norm,6,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,136.0,3,3,PConc,4,299.0,891.0,0.0,1190.0,GasA,SBrkr,1522,0,0,1522,3,1,3,7,Typ,1,3,2.0,552.0,3,3,0,77,0,0,168,0,0,WD ,182000,2,1,0,1,1599,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34
960,916382100,20,113.0,13438,Pave,NA,IR1,HLS,AllPub,Gtl,Timber,Norm,Norm,9,5,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,5,3,CBlock,5,1758.0,0.0,432.0,2190.0,GasA,SBrkr,2036,0,0,2036,3,1,5,9,Typ,1,5,3.0,780.0,3,3,90,154,0,0,0,0,0,WD ,410000,2,1,0,1,2280,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
955,914476430,20,82.0,11070,Pave,NA,Reg,Lvl,AllPub,Gtl,Mitchel,Norm,Norm,5,5,Gable,CompShg,HdBoard,HdBoard,NA,0.0,3,3,PConc,4,55.0,0.0,1527.0,1582.0,GasA,SBrkr,1595,0,0,1595,2,1,3,5,Typ,0,0,2.0,672.0,3,3,0,0,0,0,0,0,0,COD,152000,2,0,1,1,1595,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,27
2476,531376030,60,65.0,7800,Pave,NA,Reg,Lvl,AllPub,Gtl,SawyerW,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,4,3,PConc,4,0.0,0.0,891.0,891.0,GasA,SBrkr,891,795,0,1686,3,1,4,8,Typ,0,0,2.0,462.0,3,3,144,101,0,0,0,0,0,WD ,184000,3,1,0,0,1931,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13
1590,923202015,90,78.0,7060,Pave,NA,Reg,Lvl,AllPub,Gtl,Mitchel,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,3,4,PConc,4,1309.0,0.0,35.0,1344.0,GasA,SBrkr,1344,0,0,1344,2,2,3,8,Typ,0,0,4.0,784.0,3,3,0,0,0,0,0,0,0,WD ,206300,2,1,0,1,1344,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21
2913,923226150,90,0.0,11836,Pave,NA,IR1,Lvl,AllPub,Gtl,Mitchel,Norm,Norm,5,5,Gable,CompShg,Plywood,Plywood,NA,0.0,3,3,CBlock,3,149.0,0.0,1503.0,1652.0,GasA,SBrkr,1652,0,0,1652,4,2,3,8,Typ,0,0,3.0,928.0,3,3,0,0,0,0,0,0,0,WD ,146500,2,0,0,1,1652,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,48
149,535180130,50,60.0,8382,Pave,NA,Reg,Lvl,AllPub,Gtl,NAmes,Norm,Norm,4,5,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,3,CBlock,3,0.0,0.0,832.0,832.0,GasA,FuseA,832,505,0,1337,3,1,3,5,Typ,0,0,1.0,263.0,3,3,0,0,0,0,0,0,0,WD ,108000,1,0,0,0,1337,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62
2525,534126060,80,102.0,10192,Pave,NA,IR1,Lvl,AllPub,Gtl,NWAmes,Norm,Norm,7,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,143.0,3,3,CBlock,3,0.0,0.0,570.0,570.0,GasA,SBrkr,1222,698,0,1920,4,1,4,8,Typ,1,3,2.0,487.0,3,3,0,98,0,0,0,0,0,WD ,170000,3,1,0,0,2018,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,50
1470,907290250,120,0.0,4426,Pave,NA,Reg,Lvl,AllPub,Gtl,CollgCr,Norm,Norm,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,205.0,4,3,PConc,4,662.0,0.0,186.0,848.0,GasA,SBrkr,848,0,0,848,1,1,4,3,Typ,0,0,2.0,420.0,3,3,140,0,0,0,0,0,0,WD ,145000,1,1,0,1,988,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14
412,527453140,120,24.0,2280,Pave,NA,Reg,Lvl,AllPub,Gtl,NPkVill,Norm,Norm,7,5,Gable,CompShg,Plywood,Brk Cmn,NA,0.0,3,3,CBlock,4,435.0,622.0,0.0,1057.0,GasA,SBrkr,1055,0,0,1055,2,1,3,4,Typ,1,2,2.0,440.0,3,3,0,27,0,0,0,0,0,WD ,123000,2,1,0,1,1082,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,43
1399,905351089,120,0.0,2887,Pave,NA,Reg,HLS,AllPub,Gtl,ClearCr,Norm,Norm,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,PConc,4,1003.0,0.0,288.0,1291.0,GasA,SBrkr,1291,0,0,1291,2,1,4,6,Typ,1,4,2.0,431.0,3,3,307,0,0,0,0,0,0,WD ,173000,1,0,0,1,1598,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
183,902207140,30,60.0,8520,Pave,NA,Reg,Lvl,AllPub,Gtl,OldTown,Norm,Norm,6,8,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,4,BrkTil,3,0.0,0.0,624.0,624.0,GasA,SBrkr,720,0,0,720,2,1,3,5,Typ,0,0,2.0,484.0,3,3,106,0,0,0,0,0,0,WD ,105900,1,0,1,0,826,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,90
974,923225360,180,21.0,1596,Pave,NA,Reg,Lvl,AllPub,Gtl,MeadowV,Norm,Norm,4,5,Gable,CompShg,CemntBd,CmentBd,NA,0.0,3,3,CBlock,4,462.0,0.0,0.0,462.0,GasA,SBrkr,526,462,0,988,2,1,3,5,Typ,0,0,1.0,297.0,3,3,120,101,0,0,0,0,0,WD ,91000,1,0,0,1,1209,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,45
930,909426090,50,78.0,15600,Pave,NA,Reg,Bnk,AllPub,Gtl,Crawfor,Norm,Norm,5,7,Gable,CompShg,BrkComm,Brk Cmn,NA,0.0,3,3,BrkTil,3,312.0,507.0,248.0,1067.0,GasW,SBrkr,986,537,0,1523,3,1,2,7,Maj2,1,3,1.0,295.0,3,3,0,0,81,0,0,0,0,WD ,158000,2,0,0,1,1523,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
881,907412020,60,65.0,9313,Pave,NA,IR1,Lvl,AllPub,Gtl,CollgCr,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,0.0,0.0,864.0,864.0,GasA,SBrkr,864,864,0,1728,3,1,4,7,Typ,0,0,2.0,572.0,3,3,187,56,0,0,0,0,0,WD ,190000,3,1,0,0,1971,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14
1180,533250110,120,22.0,11064,Pave,NA,IR2,Lvl,AllPub,Gtl,Veenker,Norm,Norm,8,5,Hip,CompShg,BrkFace,BrkFace,NA,0.0,4,3,PConc,4,560.0,670.0,0.0,1230.0,GasA,SBrkr,1239,0,0,1239,1,1,4,4,Typ,1,2,2.0,477.0,3,3,172,24,0,0,0,0,0,WD ,217500,2,1,0,1,1435,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,23
1553,910226040,50,75.0,9000,Pave,NA,Reg,Lvl,AllPub,Gtl,IDOTRR,Norm,Norm,5,5,Gable,CompShg,WdShing,Wd Shng,BrkFace,162.0,3,3,CBlock,3,330.0,0.0,821.0,1151.0,GasA,FuseA,1151,804,0,1955,4,1,3,7,Typ,0,0,1.0,356.0,3,3,0,0,0,0,0,0,0,WD ,165500,2,1,0,1,1955,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60
928,909425060,70,75.0,12000,Pave,NA,Reg,Bnk,AllPub,Gtl,Crawfor,Norm,Norm,7,7,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,3,CBlock,3,275.0,0.0,429.0,704.0,GasA,SBrkr,860,704,0,1564,3,1,2,7,Typ,1,4,1.0,234.0,3,3,0,0,0,0,0,0,0,WD ,174500,2,0,0,1,1564,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77
1512,908276140,80,62.0,7692,Pave,NA,Reg,Bnk,AllPub,Mod,Edwards,Norm,Norm,4,6,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,CBlock,5,0.0,0.0,416.0,416.0,GasA,FuseA,1204,0,0,1204,3,1,3,6,Typ,0,0,1.0,312.0,3,3,0,0,0,0,0,0,0,WD ,100000,1,0,0,0,1204,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,64
3,526351010,20,81.0,14267,Pave,NA,IR1,Lvl,AllPub,Gtl,NAmes,Norm,Norm,6,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,108.0,3,3,CBlock,3,923.0,0.0,406.0,1329.0,GasA,SBrkr,1329,0,0,1329,3,1,4,6,Typ,0,0,1.0,312.0,3,3,393,36,0,0,0,0,12500,WD ,172000,2,0,0,1,1758,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,60
2140,907202220,20,75.0,9675,Pave,NA,Reg,Lvl,AllPub,Gtl,CollgCr,Norm,Norm,5,6,Hip,CompShg,HdBoard,HdBoard,NA,0.0,3,3,CBlock,3,330.0,432.0,102.0,864.0,GasA,SBrkr,879,0,0,879,3,1,3,5,Typ,0,0,2.0,440.0,3,3,0,80,0,0,0,0,0,Con,120000,1,0,0,1,959,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,43
553,531477020,20,60.0,8400,Pave,NA,Reg,Lvl,AllPub,Gtl,SawyerW,Feedr,Norm,4,4,Gable,CompShg,Wd Sdng,AsbShng,NA,0.0,2,2,CBlock,3,0.0,0.0,721.0,721.0,GasA,SBrkr,841,0,0,841,2,1,3,4,Typ,0,0,1.0,294.0,3,3,250,0,24,0,0,0,0,WD ,82000,1,0,0,0,1091,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,68
2594,535354130,50,50.0,7500,Pave,NA,Reg,Lvl,AllPub,Gtl,NAmes,Norm,Norm,6,6,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,3,CBlock,3,0.0,0.0,784.0,784.0,GasA,FuseA,900,412,0,1312,3,1,3,6,Typ,0,0,2.0,649.0,3,3,0,28,0,0,0,0,0,WD ,127000,2,0,1,0,1340,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
1314,902305080,75,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Gtl,OldTown,Norm,Norm,6,5,Gable,CompShg,AsbShng,AsbShng,NA,0.0,3,3,BrkTil,4,319.0,0.0,416.0,735.0,OthW,SBrkr,1134,924,0,2058,3,1,3,8,Typ,1,4,2.0,396.0,2,2,0,0,259,0,0,0,0,WD ,129500,2,0,1,1,2058,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101
366,527182110,120,0.0,5814,Pave,NA,IR1,Lvl,AllPub,Gtl,StoneBr,Norm,Norm,8,5,Gable,CompShg,HdBoard,HdBoard,NA,0.0,4,3,CBlock,4,1036.0,0.0,184.0,1220.0,GasA,SBrkr,1360,0,0,1360,1,1,4,4,Typ,1,5,2.0,565.0,3,3,63,0,0,0,0,0,0,COD,187500,1,1,0,1,1423,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,34
1462,907255060,20,0.0,14860,Pave,NA,IR2,Lvl,AllPub,Gtl,CollgCr,Norm,Norm,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,240.0,4,3,PConc,5,1538.0,0.0,240.0,1778.0,GasA,SBrkr,1786,0,0,1786,3,1,4,6,Typ,1,4,3.0,715.0,3,3,182,35,0,0,0,0,0,WD ,300000,2,1,0,1,2003,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
2541,534250300,60,0.0,14803,Pave,NA,IR1,Lvl,AllPub,Gtl,NWAmes,Norm,Norm,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,252.0,3,3,CBlock,3,416.0,0.0,409.0,825.0,GasA,SBrkr,1097,896,0,1993,4,1,3,8,Typ,1,4,2.0,495.0,3,3,0,66,0,0,0,0,0,WD ,190000,3,1,0,1,2059,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,47
2088,905480090,50,50.0,7550,Pave,NA,Reg,Lvl,AllPub,Gtl,Edwards,Norm,Norm,4,5,Gambrel,CompShg,MetalSd,MetalSd,NA,0.0,2,2,BrkTil,3,0.0,0.0,951.0,951.0,GasW,SBrkr,986,376,0,1362,4,1,3,7,Typ,0,0,1.0,280.0,2,3,0,0,0,0,0,0,0,WD ,96000,2,0,1,0,1362,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
527,528480130,60,65.0,8125,Pave,NA,Reg,Lvl,AllPub,Gtl,Somerst,Norm,Norm,7,5,Gable,CompShg,CemntBd,CmentBd,Stone,100.0,4,3,PConc,4,812.0,0.0,280.0,1092.0,GasA,SBrkr,1112,438,0,1550,2,1,4,7,Typ,0,0,2.0,438.0,3,3,0,168,0,0,0,0,0,WD ,241000,2,1,0,1,1718,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12
